,actual_CETR,actual_GETR,actual_TSTA,actual_TSDA,pred_CETR,pred_GETR,pred_TSTA,pred_TSDA
683,0.073135045,0.063311052,-0.024735848,-0.020511075,0.06294434347273636,0.061689980030366076,-0.019257235886029372,-0.01328166282516463
698,0.421615727,0.247672681,-0.01108427,-0.015729093,0.42645268199717634,0.25514140179468825,-6.497139946759489e-05,-0.01047644614118326
712,0.492822978,0.433890167,-0.128765557,-0.104793319,0.478058662958027,0.4198340221273895,-0.1279945125464863,-0.10795440636292142
725,1.0,1.0,0.019340778,0.012833895,1.011245349956738,0.9726929956305099,-0.0008189376808331872,-0.011596387814080344
734,0.559694795,0.120992428,-0.005584392,-0.004964232,0.5707600238835511,0.13006984048732306,-0.0024304953615964797,-0.013853972959623206
745,1.0,0.0,-0.103656283,-0.094446591,0.9987974874637615,-0.009566207405867999,-0.058867587313271935,-0.05721201604896464
760,0.336036922,0.056953201,-0.149530383,-0.15815462,0.31257783770612235,0.05624423439113002,-0.19126546312650108,-0.18236485910898637
774,0.221144109,0.202488022,-0.012391521,-0.003605369,0.24272372853238267,0.2210123389644707,0.0204025568850926,0.02164597851782446
788,0.116976041,0.167264547,-0.23579968,-0.23073122,0.12482562409621778,0.1714195326476471,-0.2423432987103408,-0.24135540353515061
800,0.316080671,0.214322285,-0.030270907,-0.028716895,0.35860412835984334,0.23427540268747293,0.009185041481655082,0.006396171856977162
819,0.052690112,0.220807626,0.021892068,0.05376494,0.07876352184791813,0.2278158234208547,0.0344047515450657,0.04319819158718019
834,0.075727696,0.10573694,0.041863111,0.05209081,0.047448413867073214,0.08322862909462003,0.02459355562710383,0.04038882021828272
860,0.044321823,0.105290524,0.012450706,-0.003726134,0.032296143944234856,0.07944353356538159,0.033441634207107995,0.025757974374513992
869,1.0,0.237226247,0.010789569,-0.00376251,0.9851502491037163,0.1640173543966057,0.0422786080847973,0.016308133335286357
883,0.032464103,0.289401057,0.092712482,0.059698443,0.030003397101992846,0.273390553541077,0.041621274347050985,0.005415031328057651
908,0.010381221,0.261494671,-0.068571772,-0.116624322,0.022213331221642818,0.260641167758763,-0.06531730520655543,-0.08694117686843583
915,0.0,0.178254641,0.053055311,0.015831311,0.03296196168415122,0.19435617743368994,0.02355821831606697,0.011417925943618457
933,1.0,0.0,-0.177517634,-0.13121984,1.0040401379341688,0.02091951032794981,-0.17352132487988925,-0.135604824468885
946,0.079057538,0.075681322,-0.020531115,-0.019918036,0.05022353979299332,0.04408477117095089,0.0007702514381700831,-0.001180980932289799
951,0.033772173,0.061254724,-0.043624996,-0.058717363,0.025937505534557204,0.027716950787635142,-0.1941497347406366,-0.1960422967469242
965,0.105310537,0.147717545,-0.001499285,-0.013821921,0.10136595706728713,0.14875288474559767,-0.014756824392537476,-0.012362245325263643
984,0.171949463,0.182836575,0.045520178,0.030132609,0.13844106025692327,0.16150902781498644,0.0433844018876651,0.03754914454390246
1001,0.07569372,0.299395628,0.080259062,0.042857808,0.09408514975714866,0.30245938591465915,0.064618460684855,0.05024859495225087
1025,0.259176938,0.278847334,-0.017741003,-0.002228065,0.1966069072561254,0.25832310606034525,-0.032004411013573986,-0.022167191593752023
1047,0.484698134,0.247557177,-0.182252254,-0.132811352,0.48255978190738347,0.25859994115106133,-0.17985167106213754,-0.13365124802569994
1061,0.00508178,0.054882367,-0.029741158,-0.001115433,0.0021843370469660783,0.030290592067963473,-0.009325626176860169,0.0005533593977986584
1067,0.077522227,0.611408195,-0.122628047,-0.07480973,0.07477025944935711,0.6063489965888209,-0.13107687355352837,-0.08126527638478187
1086,0.692413546,0.0,0.010259783,-0.016399987,0.7270056609905495,0.021181503283358438,-0.020206223017183333,-0.028119651602651174
1099,0.194226207,0.211310759,-0.009116328,-0.02057601,0.21484678966317006,0.21600246104983967,-0.0007884063393238938,-0.005324377244221523
1111,0.024984204,0.0,-0.01448225,-0.029974241,0.030305960210284866,0.016889001390609337,-0.04572589116330761,-0.03218414784583956
1127,0.0,0.087782996,-0.00758864,-0.00334032,0.07016935901424404,0.10141349018078927,-0.02532546338856792,-0.015544124456837949
1141,0.180948848,0.197329918,0.01256675,0.022243002,0.18575430487581457,0.20053293681095852,-0.005633833827160567,-0.000539831601173546
1154,0.12264162,0.225971272,0.205746313,0.224016776,0.11163373927044518,0.21759567474407504,0.1735771050760171,0.1730043543736599
1165,0.00294445,0.171982254,0.047039884,-0.001072656,0.05809612488623728,0.193666392997752,0.03742382860257143,0.030058320557770912
1174,0.014593108,0.05900513,0.016561547,0.028878953,0.02751225589522832,0.06630314274344329,0.03268368068884797,0.032982452446148613
1186,0.0,0.057568214,-0.114212292,-0.114667757,0.015041559161133478,0.04674614356743234,-0.1753018339732816,-0.18373035207233235
1191,0.03853295,0.169252814,-0.021440766,0.014320544,0.055895677378615005,0.18323263515819832,-0.05093881084629262,-0.029789186394623357
1193,0.0,0.0,0.014980592,0.010492945,0.027573598566895896,0.014147951429031025,0.007430256758042736,0.002041980940276744
1198,0.0,0.033168128,-0.060892225,-0.042425299,0.029543056243733545,0.011469094676570979,-0.020136713135612633,-0.010710696113605422
1200,0.212722946,0.267946623,0.0314673,0.042256091,0.28371757240998363,0.2764034227917591,0.07029502965713971,0.05314138618885522
1220,0.144710089,0.158686519,0.028285175,0.019418612,0.14386997508355037,0.1498898413755967,0.016109210373614763,0.011586707204656932
1231,0.10665525,0.223539795,-0.047703262,-0.017919664,0.08672705474731401,0.23250922097041382,-0.06642280750789356,-0.020911592950085378
1245,0.156520045,0.219953651,-0.010831059,0.009629611,0.15192942076851068,0.19419046681881014,-0.012236415880368862,0.017836413687305708
1253,0.255917866,0.131102436,-0.000840737,-0.006513088,0.23446516946816587,0.12215748049700892,-0.025745248651488334,-0.03685508225225931
1257,0.056991847,0.028879626,-0.170813839,-0.131207178,0.043638007793823874,0.016872796939040313,-0.2352507030294814,-0.22053218356586513
1271,0.096364691,0.124086289,-0.185575187,-0.178698801,0.09384167901174578,0.12564755694631913,-0.2868799906226833,-0.2819135988003154
1285,0.151262579,0.246406126,0.047049833,0.037216285,0.11578750942543081,0.23974722542438087,0.02599377118094734,0.022883524594391247
1308,0.0,0.0,0.060526044,0.067187236,0.030206470674350783,0.01721311872714182,0.03751048444705418,0.04577273684171246
1326,0.331865125,0.214535309,-0.026038547,-0.027400997,0.302718426322258,0.19693551977425727,-0.04999738694225089,-0.039074216145621676
1339,1.0,0.0,-0.066108374,-0.057857977,0.998446522938309,-0.012072691652832646,-0.011019477713819725,-0.02038528420908392
1368,0.249951435,0.252779656,-0.141268645,-0.152117475,0.24298846613133662,0.2510955227971934,-0.1560395599860236,-0.16325338546194246
1381,0.0,0.0,-0.051949977,-0.056256474,0.02288630305900341,0.008683104080063231,-0.058790995313348304,-0.042200308507801765
1393,0.006257228,0.24575703,0.015958577,0.01073525,0.0892336614041227,0.2260921816002508,0.028500168851093383,0.025678590976212945
1399,0.02731775,0.148089071,-0.042042435,-0.016075936,0.03466533331369703,0.14634662624289518,-0.0181453528304151,-0.01684150481854374
1413,0.248836797,0.265080587,0.037872147,0.028198209,0.2205052677270558,0.22830584883325855,0.03548654435949769,0.03544968919854341
1427,0.040497594,0.231019866,0.035068328,0.06326182,0.06750782587771198,0.23056992292193002,0.0310316093352557,0.049936943412092205
1444,0.267748076,0.333734064,0.010356782,0.002546288,0.21483475870195434,0.2913309932710888,0.007968064655227897,0.012965797816178792
1458,0.276556498,0.251643015,0.018361637,0.023475225,0.26914169415019273,0.24866801435152297,0.01913652047629197,0.018398752281768793
1472,0.0,0.159467428,-0.010322676,-0.016023238,0.027807352048142775,0.18770964688079061,0.0030821169527551484,-0.012302048535929089
1490,0.051105862,0.282702481,-0.008970062,0.00529825,0.036068164358397325,0.2724972296269641,0.008311445844370269,0.019600837872161492
1515,0.135332633,0.218648691,0.011099538,0.036359844,0.14650379559748217,0.23281248954523903,0.01892695177006684,0.03927763926853345
1542,0.0,0.040351845,-0.108046637,-0.102933707,0.019496407099122592,0.022738962495502335,-0.1781870995094569,-0.17330913223210587
1552,0.212210354,0.184946474,-0.102903102,-0.097038012,0.16720318419821467,0.19487442187520543,-0.1022231893268061,-0.09689326268823883
1566,0.589350196,0.225105081,-0.025882886,-0.015160312,0.6093020199516275,0.2441306311729079,-0.0024762174470706333,-0.0034734002659604357
1575,0.246767113,0.188737715,0.01644177,0.010564214,0.27333922714944947,0.21170461651865935,0.0011885927481617153,-0.00963820415346106
1579,0.20239516,0.613689704,-0.037078509,0.015047698,0.18842799526493792,0.5620550301180742,-0.03416279782517151,-0.03178866849336259
1583,0.020800954,0.0,-0.038392646,-0.010365873,0.03027092939210263,0.0024530787646170893,-0.10226931504044404,-0.08631642662845707
1589,0.039550727,0.205545922,-0.161472906,-0.136461041,0.044561821823020153,0.20288239562978605,-0.18811446209667793,-0.17033723431626413
1603,0.257860284,0.264456192,-0.053983182,-0.057718452,0.2574797140932503,0.2482850613114067,-0.08062450034898916,-0.0882094636982913
1614,0.018102693,0.049914228,-0.045087619,-0.011099108,0.0025879962982031657,0.03182431803949726,0.025937668113726886,0.06049755805295831
1625,0.127682738,0.142241005,-0.14943925,-0.119537671,0.12227321464658303,0.14986687662050713,-0.19379063446818892,-0.1758644605273787
1648,0.040669655,0.178597234,-0.057418086,-0.048687197,0.04437669152974877,0.16077871668366583,-0.05423403179314237,-0.04826559159072019
1665,0.052732988,0.242051962,0.057893746,0.041008192,0.07506946868377007,0.2327041187798784,0.07671218129364119,0.06454883040834147
1670,0.101435309,0.0,-0.017786613,-0.014889322,0.08166223987256416,0.025419735979625102,-0.0009181375468924335,0.0033645859808473233
1687,0.35230632,0.430893817,0.028814784,0.01840988,0.3627278574253552,0.41529362838329575,0.020562787074677402,0.010842490650844638
1693,0.101982928,0.117363749,0.022922094,0.07532245,0.07011225970927626,0.09340324200995553,-0.028841068456102903,-0.02468490529514611
1703,0.313774422,0.249306058,0.068871095,0.053119308,0.30013872718848233,0.25968309050594485,0.0465176357150483,0.024118620555668713
1718,0.117178909,0.0,-0.050802873,-0.042560923,0.1206397839089739,0.010308422829780284,-0.05707158851644581,-0.05034878405632526
1731,0.206408216,0.224876014,0.078408186,0.080065057,0.18990351617657097,0.2115734296225753,0.06864030239885918,0.06330063401927077
1745,0.007957956,0.224166921,0.03835691,0.071742366,0.01207515351174493,0.22243424855138727,0.009537474029400528,0.033014210293458746
1758,0.100138767,0.403626122,0.099332031,0.086545151,0.08873372895840248,0.392266902504673,0.10714448378046981,0.08538198075879677
1768,0.391662863,0.347489377,0.015737354,0.011827715,0.4124409290947142,0.30538870391815465,0.022401107091934852,0.020568048475780643
1774,0.077813645,0.107995087,-0.121636287,-0.084613403,0.06695571962556812,0.10311545904236397,-0.16222911326934666,-0.13333555964172028
1790,0.185696974,0.199120026,0.073792398,0.088507722,0.1770358272777628,0.18978863050512018,0.02680528350189801,0.041294499100914095
1799,0.073678278,0.23399232,-0.008486106,0.002730971,0.17952102495689815,0.23093022996673085,-0.0016688217977244568,0.011487323065722421
1813,0.0,0.0,-0.037463609,-0.025945442,0.011741299378076775,0.0035577996230884423,0.025499550212303296,0.03135613724255393
1827,0.0,0.0,-0.02567453,0.012273798,0.015929332092582627,0.025330869584323068,0.020536439161034536,0.03886610423944603
1841,0.115540028,0.101030485,0.034499182,0.038483099,0.08244787970084388,0.061404426256316924,0.0026267408604044584,0.013038702558446857
1855,0.077537289,0.15364095,0.086922236,0.070013143,0.054862142857018625,0.1456009308440116,0.09274746410245624,0.07111907196392053
1869,0.181897899,0.0,-0.13999957,-0.154561629,0.16392449639060303,0.0006736227882413459,-0.17886012643715335,-0.19724703474915195
1883,0.106236864,0.183275053,-0.003499506,-0.002599768,0.0979153629282905,0.1822959011393337,0.018938473802948413,0.014826654374331838
1886,0.0,0.0,-0.126832534,-0.07467121,0.011265065377862982,0.009165089761140166,-0.2292404015564138,-0.20851681880984074
1900,0.175343738,0.266742175,0.146420264,0.135236821,0.16015785760458812,0.24997000333354435,0.13810864994133,0.11117452221469648
1914,0.084410749,0.140480644,-0.008171008,-0.003931024,0.11708362622969304,0.14907196405110312,-0.0029201972169400625,0.0062715684389615944
1940,0.118290462,0.197969536,-0.035872334,-0.037160997,0.1202995049904132,0.18148161785627082,-0.0252057806724392,-0.02467296615556336
1954,0.079566288,0.110791619,-0.022665436,-0.02085709,0.07902214892521187,0.10851624265474413,-0.03734810283659132,-0.02824773037556838
1966,0.231051535,0.222798696,-0.175900628,-0.185633535,0.22424818354623355,0.2380163431770157,-0.18645432194236733,-0.19108973998163492
1977,0.162573792,0.151676682,0.045631453,0.035920489,0.15970781441063764,0.14982258490216793,0.03394611869380623,0.036094569886614636
1986,0.011936331,0.0,-0.23113266,-0.227410183,0.00664737420258632,-0.0003505773784553412,-0.2884271119702788,-0.2843566594284255
1995,0.385534899,0.214065984,-0.229798572,-0.172006215,0.3943229053461721,0.21951906896930495,-0.22790906094029043,-0.1757581954469316
2002,0.013815574,0.026945112,0.032282456,0.069363286,0.04693025663672756,0.058932743787192265,0.05583539028849413,0.057530297654267315
2016,0.048872902,0.0,0.036128587,0.019053304,0.047780252393515354,0.008092167937547856,0.017229044712348957,0.016764625041844283
2038,1.0,0.527913606,-0.043270484,-0.034652412,0.9886530942414389,0.5454289888869899,-0.07287534288957431,-0.08092284257156734
2049,0.084042973,0.153151121,0.019129834,0.033535913,0.10408877138956996,0.16337533004266902,0.043784876717848226,0.04293520436416998
2064,0.182797824,0.232975397,-0.050778238,0.00040206,0.21210550213282175,0.2436382115004605,-0.04968509073612637,-0.03540816913843514
2075,0.176715775,0.229530511,0.043164699,0.013464524,0.17802675841264204,0.23153077888261464,0.0585101522414507,0.028137648600647935
2109,0.143038031,0.206820346,0.000575787,-0.031097174,0.12174760216566938,0.21122467979235182,-0.04802409291666168,-0.06753500081703123
2114,0.033360572,0.111895274,-0.112552556,-0.113396791,0.01759624857430353,0.09571252222274751,-0.10913534714111961,-0.10543872496474194
2128,0.000647378,0.0,-0.007458089,-0.005207365,0.0037185913495818568,0.0034242349337816336,0.00022111308838743127,0.0023001533368329774
2142,0.053824619,0.199612232,-0.016562863,-0.020302924,0.03783533980671905,0.18581184478881596,-0.06009332117439117,-0.04241474861629513
2155,0.28041485,0.291411112,-0.099535594,-0.102421367,0.2791245393258919,0.3041844179654163,-0.12241149141590313,-0.09981151400225485
2173,0.182035872,0.129109489,-0.040032462,-0.02108682,0.15312313761309326,0.1514967812249921,-0.009144685807927738,-0.0027746839754438923
2180,0.0600316,0.022411733,-0.029571542,-0.015364092,0.05070253144497627,0.03057768157268015,-0.07184986502496118,-0.04141373094429923
2187,0.706580887,0.451767134,0.052007463,0.026438838,0.692726585082795,0.44114369235990125,-0.08026203647071206,-0.10204522354644041
2211,0.096185472,0.216430542,-0.059829293,-0.055123112,0.08121116712720777,0.22395091731528538,-0.05709012445142295,-0.05482218197305144
2235,0.0,0.0,-0.151528912,-0.147323283,0.009100302281236594,-0.018855549789329018,-0.1518421743122076,-0.15053202830516454
2249,0.287698549,0.165578565,-0.067859499,-0.063208927,0.2870684330625295,0.1902051958903499,-0.11643467512011699,-0.11963531105992331
2261,1.0,0.281161478,-0.823904396,-0.754540274,0.8222390450830801,0.28888466633758725,-0.9592129105653839,-0.9371096025540169
2287,0.471228471,0.352388258,-0.212495697,-0.216769015,0.4541078859972387,0.32655322341225457,-0.22273618431254505,-0.21997143085474447
2297,0.430931594,0.19421157,0.012512067,-0.021475069,0.4577294473238851,0.2033163286674835,0.005996927615609854,-0.005529861573677408
2313,0.273371027,0.230591891,0.019511956,0.018300741,0.2585405164901431,0.21178834573882455,0.025694911991121477,0.023657106005543937
2326,0.166237253,0.0,0.076787415,0.080129509,0.14919482514293492,0.02091733935262141,0.09134296469798739,0.08981368035429682
2334,0.063132058,0.198621562,0.021943647,0.074642091,0.04434469831934962,0.17827283198052157,-0.09018767164864885,-0.05403261498585721
2343,0.022378241,0.254572998,-0.107481999,-0.096564337,0.007335420647345714,0.24589513465201662,-0.13020891299348136,-0.13848701017502663
2356,0.005605922,0.085862605,-0.10437893,-0.094237203,0.008659252833464137,0.07791824787788215,-0.0888484250155405,-0.07380090896781155
2361,0.124489387,0.102879706,-0.093375902,-0.085758285,0.08968970075093807,0.06724261414191801,-0.07363728787113369,-0.05984511855587016
2375,0.229508335,0.169624487,-0.117131971,-0.102841862,0.23740118819460676,0.18611884375674492,-0.14262610449223603,-0.12352011434911958
2392,0.083887016,0.193479316,0.089219926,0.103527455,0.09140767802117011,0.18383772102426832,0.0514128064247501,0.07036472908453106
2411,0.186560295,0.192615528,-0.012804501,-0.015324906,0.17041304179468852,0.17771675692191025,0.0036611556555047053,0.006432836552647814
2425,0.152195961,0.19634691,0.1615368,0.114947843,0.16350900064747975,0.20535835878604303,0.09345156122866269,0.07718244895004034
2454,0.006002139,0.0,-0.000933762,0.000273403,0.01760222655471111,0.007305265396248206,-0.020623404422095343,-0.016744183414786562
2462,0.0,0.183434931,0.00357895,0.017073561,0.006334017821293614,0.19546490447106635,0.007874501642955778,0.021340163403678503
2466,0.14727162,0.289266094,0.008530154,0.005298379,0.15841361744202231,0.2800569569846232,0.006465178303102448,0.005475848055048971
2479,0.090427176,0.144014472,-0.135200353,-0.104394643,0.08213647636729249,0.11694378108558823,-0.026230547200583487,-0.0216331931351732
2485,0.151312487,0.164903466,-0.095769277,-0.090876815,0.23047818201948722,0.220770602185695,-0.07056730184144913,-0.06512957509545458
2499,0.40700891,0.223011154,0.033592295,0.01866708,0.3979571302792948,0.2354019804304528,0.03285625912856202,-0.0070398702302156835
2507,0.110804163,0.181294431,-0.037117589,-0.053146726,0.12218568585255696,0.16623932981498513,-0.022086272214564412,-0.01986276183012592
2520,0.099041238,0.180074136,-0.232992822,-0.200269127,0.0981114356577848,0.17922668008257148,-0.24953876409234868,-0.22674158287802015
2533,0.0,0.0,-0.086171014,-0.088316746,0.012458275987910383,-4.551690956589027e-05,-0.10400608708379266,-0.10687331868707872
2557,0.290012227,0.344616918,-0.030624778,-0.016738352,0.26949406872744675,0.31142899078045616,-0.030487974356702807,-0.03181601404398293
2572,0.137612361,0.055965222,0.181139562,0.075407003,0.14969049495790188,0.07544324027897176,0.07488899415393843,0.009573710259473955
2597,1.0,0.0,-0.084088738,-0.086873298,1.008929563778338,-0.006947713314048087,-0.11094546563403088,-0.1213331956433592
2611,0.336972125,0.0,0.029737815,0.014812129,0.3308123091977393,0.012598674986492142,-0.0069950640880449555,-0.009906678712155781
2624,0.061704314,0.176033575,0.00021942,-0.006358398,0.062874542151107,0.1960364454509147,0.016165580015340714,0.01898897742219674
2634,0.379023103,0.101194609,-0.254752381,-0.289867391,0.39747011518241493,0.12611087630670426,-0.3249693770380152,-0.3328304678340146
2645,0.0,0.057259769,0.051476737,0.051770504,0.004595863106658271,0.04422500625409498,0.01428711107045641,0.020075963202998537
2659,0.013868862,0.203837614,-0.005019684,0.005303901,0.023593827751710705,0.22579428180247874,-0.020404273848700166,-0.002906943622832614
2672,0.05265031,0.098885981,-0.078442827,-0.03649191,0.048534760841917546,0.08303093638987491,-0.05948501109658269,-0.05571287115125756
2677,0.015052924,0.194497236,0.033241354,0.036235263,0.06030673575666867,0.2203736954077442,0.03554894399381778,0.030504387385150267
2692,0.30822212,0.0,0.024867568,-0.004754294,0.32454301286757925,0.04330281832687888,0.05573513295737342,0.042953746747784294
2706,0.343694124,0.302151889,-0.054370721,-0.028370431,0.3393913144602436,0.3000278772746583,-0.07792501673780095,-0.048372023403004505
2720,0.254582327,0.245364199,-0.031802993,-0.028104497,0.23543777685847544,0.2252161667530288,-0.039021073666943545,-0.03849726012740007
2751,0.470006775,0.0,-0.111213357,-0.106867063,0.5067058313531021,-0.0006114634547884634,-0.0725027942771419,-0.06637881430791026
2765,0.149994514,0.240433732,-0.007681174,0.091059888,0.1553986299242922,0.24873413434283975,0.02663248249329797,0.08447294547121942
2779,0.018960718,0.202754804,-0.032129803,-0.023193691,0.04086811343201191,0.2065406444858695,0.03420594829014689,0.03124189298856095
2787,0.051945589,0.789356998,-0.238644925,-0.19990228,0.03945002785152951,0.6907910905976351,-0.21180184505683997,-0.18595462948235308
2793,0.002298977,0.228650042,0.050085802,0.05670642,0.014485722554582026,0.22614940360966784,0.029179587164417597,0.03066224739916379
2801,0.0,0.0,-0.019121356,-0.006605016,0.027739144754562517,0.012123662821551306,-0.0038086795709650068,-0.006371946280836482
2815,0.12629669,0.199928143,-0.00952566,2.59396e-05,0.11564920523022693,0.196208786689418,-0.014386966446937516,-0.0032243226541908143
2827,0.0,0.197305777,-0.010179645,0.021928542,0.01843186121675444,0.22235566420074804,0.00900241200971763,0.0325689535361704
2841,0.180762149,0.186268322,0.011174845,0.012668114,0.17465370342233655,0.18402827380401732,0.008761498708353604,-0.007517683729389546
2866,0.006017613,0.004885672,0.097508363,0.098762448,0.014821868044549547,0.017660376995699778,0.08771287295076036,0.09695434020312632
2882,0.027202271,0.023794411,0.089633158,0.125087317,0.020715690707220347,0.02701412925807034,0.05746229274028378,0.06224645550439334
2893,0.247880394,0.233645175,-0.077381556,-0.087141891,0.23926514112692132,0.22453577656804669,-0.05487934605767367,-0.03875694541648045
2907,0.300922781,0.236100255,0.030694383,0.039080851,0.3164057443421058,0.25820950980318,0.023475299996018606,0.02328187584544139
