,actual_CETR,actual_GETR,actual_TSTA,actual_TSDA,pred_CETR,pred_GETR,pred_TSTA,pred_TSDA
734,0.559694795,0.120992428,-0.005584392,-0.004964232,0.5749765213557332,0.14320217820127823,-0.0020710302472686237,-0.009408915804215212
745,1.0,0.0,-0.103656283,-0.094446591,1.0112806224237971,0.007113683575397545,-0.07452914599773308,-0.0676395026254113
760,0.336036922,0.056953201,-0.149530383,-0.15815462,0.3073427047761612,0.05032137411011406,-0.20905519082950264,-0.19687002766607975
774,0.221144109,0.202488022,-0.012391521,-0.003605369,0.21798829267197561,0.215738527885037,0.012953359044441726,0.01542559431953805
788,0.116976041,0.167264547,-0.23579968,-0.23073122,0.12320383385272038,0.17845220549995133,-0.29110730756838166,-0.28490859783264
800,0.316080671,0.214322285,-0.030270907,-0.028716895,0.34953711853512104,0.23682663600359888,0.002841537974656916,0.0030480778577892664
860,0.044321823,0.105290524,0.012450706,-0.003726134,0.04131141041601438,0.09288677456497396,0.02914075073846334,0.01786703971276893
869,1.0,0.237226247,0.010789569,-0.00376251,0.9819766715100329,0.1592098937665014,0.030739347701228326,0.014935041272110539
883,0.032464103,0.289401057,0.092712482,0.059698443,0.033299942792893944,0.27767691215161605,0.0492367056943408,0.016993404522906985
908,0.010381221,0.261494671,-0.068571772,-0.116624322,0.024234909796476245,0.2639508196971292,-0.0956442058444793,-0.11841545599020264
933,1.0,0.0,-0.177517634,-0.13121984,0.9794270989007812,0.029319342973792573,-0.1412101667276353,-0.11457579411344909
946,0.079057538,0.075681322,-0.020531115,-0.019918036,0.05128535424309888,0.05415192720928985,0.009730774817484189,0.004719519230576452
951,0.033772173,0.061254724,-0.043624996,-0.058717363,0.02661893110679614,0.03350992901523675,-0.17823985335718362,-0.1857225147726016
965,0.105310537,0.147717545,-0.001499285,-0.013821921,0.0993794339648133,0.14887869275824528,-0.010046417645952488,-0.009108625214617305
984,0.171949463,0.182836575,0.045520178,0.030132609,0.1337027724821631,0.16411423972161288,0.041709998138287574,0.03226086539729067
1001,0.07569372,0.299395628,0.080259062,0.042857808,0.090156613120012,0.3034164430089419,0.05098488894276443,0.039121011188733235
1025,0.259176938,0.278847334,-0.017741003,-0.002228065,0.2097948856410703,0.26626065146663613,-0.01098707058099535,-0.009579186964908004
1047,0.484698134,0.247557177,-0.182252254,-0.132811352,0.4762952803107616,0.25903848629529236,-0.12282514985685111,-0.10064190724898481
1061,0.00508178,0.054882367,-0.029741158,-0.001115433,0.015216338445469546,0.03468086166815176,-0.02643106088922309,-0.015717918120941476
1086,0.692413546,0.0,0.010259783,-0.016399987,0.7186023084874904,0.014025239713445714,0.0020347456263607455,-0.012911373045000119
1099,0.194226207,0.211310759,-0.009116328,-0.02057601,0.20289353041439995,0.21790080872807494,-0.01580833234288548,-0.024489511643475126
1141,0.180948848,0.197329918,0.01256675,0.022243002,0.19010583559522942,0.20743359871620548,-0.007268064908515726,-0.0054767246618840915
1154,0.12264162,0.225971272,0.205746313,0.224016776,0.11754901545144136,0.21721400884196207,0.21567930544233604,0.2304939933442256
1174,0.014593108,0.05900513,0.016561547,0.028878953,0.016948765063204974,0.05461948561715424,0.04087323869501347,0.040089752769404186
1186,0.0,0.057568214,-0.114212292,-0.114667757,0.01673337759389426,0.0548412734909931,-0.15584063426805983,-0.15875802053000143
1191,0.03853295,0.169252814,-0.021440766,0.014320544,0.04862271068618895,0.18076472037267877,-0.040652596635027294,-0.008012221042179135
1193,0.0,0.0,0.014980592,0.010492945,0.03202240877454443,0.01268024233567644,0.02373269206545814,0.01567546946546372
1200,0.212722946,0.267946623,0.0314673,0.042256091,0.3008321902155835,0.2574564766979801,0.05784517805999556,0.0402359722742176
1220,0.144710089,0.158686519,0.028285175,0.019418612,0.15160471795188357,0.15512802363174494,0.025414121091728248,0.018959102393182548
1231,0.10665525,0.223539795,-0.047703262,-0.017919664,0.08474044098100464,0.22779945996961715,-0.0645174113993825,-0.013975663146760908
1245,0.156520045,0.219953651,-0.010831059,0.009629611,0.16103379080351132,0.201004004248432,-0.01987740080585354,0.004240342515061002
1257,0.056991847,0.028879626,-0.170813839,-0.131207178,0.050921176636720134,0.018458391306232613,-0.24688654926197273,-0.2302389253910917
1271,0.096364691,0.124086289,-0.185575187,-0.178698801,0.08709876639573011,0.11961157986657156,-0.2828211590244507,-0.2760625889788457
1285,0.151262579,0.246406126,0.047049833,0.037216285,0.12024255254956628,0.24037014079311803,0.03441501107283784,0.03225157203656259
1308,0.0,0.0,0.060526044,0.067187236,0.03564264826426822,0.019544255502692565,0.037160633489975226,0.047469729766083546
1326,0.331865125,0.214535309,-0.026038547,-0.027400997,0.3242686729688593,0.20900724588696562,-0.05300017165041382,-0.0394471215186627
1339,1.0,0.0,-0.066108374,-0.057857977,1.003254251017637,-0.009975163237072593,-0.012837790960986695,-0.01573662855091129
1368,0.249951435,0.252779656,-0.141268645,-0.152117475,0.23946033802786104,0.25017531538767734,-0.16501227443299626,-0.16847934329364733
1381,0.0,0.0,-0.051949977,-0.056256474,0.03192996280191096,0.011422865488595946,-0.05382601911176721,-0.04010568151894667
1393,0.006257228,0.24575703,0.015958577,0.01073525,0.0776738112317048,0.2092468297591985,0.033891913022102926,0.029866023071377867
1399,0.02731775,0.148089071,-0.042042435,-0.016075936,0.040398844017481395,0.15541991906293617,-0.02433985509151171,-0.02266057747431205
1413,0.248836797,0.265080587,0.037872147,0.028198209,0.23735293656690715,0.22939279840834104,0.041527153607773926,0.03862475953684452
1427,0.040497594,0.231019866,0.035068328,0.06326182,0.0645120697092807,0.23818450700411642,0.028732642091682692,0.04099357754219568
1444,0.267748076,0.333734064,0.010356782,0.002546288,0.22395617693467784,0.2910738902244283,0.0064172229694747784,0.008089265876471075
1458,0.276556498,0.251643015,0.018361637,0.023475225,0.2663276356797972,0.24571139858883662,0.02111734350878791,0.018693235910424377
1472,0.0,0.159467428,-0.010322676,-0.016023238,0.027282775908872736,0.1837803508943665,-0.011697283281648652,-0.023261664852839203
1490,0.051105862,0.282702481,-0.008970062,0.00529825,0.046447083792113375,0.2783040931436034,0.0035362798804499107,0.016373797649691824
1515,0.135332633,0.218648691,0.011099538,0.036359844,0.15606685031124456,0.23189738260165704,0.01897588306775333,0.03496504023792646
1542,0.0,0.040351845,-0.108046637,-0.102933707,0.02457923193306044,0.034625915295748655,-0.187279024143038,-0.1883169282003223
1552,0.212210354,0.184946474,-0.102903102,-0.097038012,0.17762926952946145,0.19700520269924482,-0.09514327514648357,-0.0913566231648133
1566,0.589350196,0.225105081,-0.025882886,-0.015160312,0.6088288212358464,0.229344566546704,-0.006032388590426763,-0.008082981674869316
1575,0.246767113,0.188737715,0.01644177,0.010564214,0.27513329185077495,0.20609864604651307,-0.0019259186329634304,-0.012218719362465436
1579,0.20239516,0.613689704,-0.037078509,0.015047698,0.1932628824694147,0.63369978314131,-0.036538679849996925,-0.03328371145556552
1589,0.039550727,0.205545922,-0.161472906,-0.136461041,0.05331329390913453,0.20009731981650702,-0.20914606568123872,-0.19604155293523995
1603,0.257860284,0.264456192,-0.053983182,-0.057718452,0.2563406672198987,0.2545881904271141,-0.0892680466604645,-0.0981382762466847
1614,0.018102693,0.049914228,-0.045087619,-0.011099108,0.01671359003977102,0.03136984322452463,0.03340002712812051,0.05671195039607824
1625,0.127682738,0.142241005,-0.14943925,-0.119537671,0.12909869180403177,0.14923220595443354,-0.19324878801813838,-0.1793980525585539
1665,0.052732988,0.242051962,0.057893746,0.041008192,0.0647791617121527,0.21626887262590344,0.07417406390555925,0.06092805738580864
1687,0.35230632,0.430893817,0.028814784,0.01840988,0.37799050998899864,0.4169141882793497,0.01574321392225997,0.005002519749611523
1693,0.101982928,0.117363749,0.022922094,0.07532245,0.0635161228843657,0.08404201259373956,-0.03764474035185117,-0.031864702351583674
1703,0.313774422,0.249306058,0.068871095,0.053119308,0.28693511226398627,0.2571814046316092,0.03914066367110536,0.024664423412163572
1718,0.117178909,0.0,-0.050802873,-0.042560923,0.11507428148605925,0.009270127731383582,-0.062019141343004236,-0.05918586863975328
1731,0.206408216,0.224876014,0.078408186,0.080065057,0.19705727934370643,0.21458263714666082,0.07065628644011213,0.0666643260012787
1745,0.007957956,0.224166921,0.03835691,0.071742366,0.0039341545344413476,0.2276046149488451,0.0379950719504869,0.05787792197216923
1758,0.100138767,0.403626122,0.099332031,0.086545151,0.0846651080784504,0.3987806824127631,0.08579400102024692,0.0676260494396459
1768,0.391662863,0.347489377,0.015737354,0.011827715,0.3989250505022248,0.2995054649245201,0.02758010677001721,0.02788624752998281
1774,0.077813645,0.107995087,-0.121636287,-0.084613403,0.07635189929347064,0.1083584349944644,-0.1811080678687631,-0.16352439176057487
1790,0.185696974,0.199120026,0.073792398,0.088507722,0.18852495163654837,0.20323546659213143,0.03929495954739082,0.04651201100944036
1799,0.073678278,0.23399232,-0.008486106,0.002730971,0.16921744687439855,0.22720554053074693,-0.009838048316169079,0.0007849814655003229
1813,0.0,0.0,-0.037463609,-0.025945442,0.01843021921373378,0.0017177458498309761,0.03108186543701663,0.03484029842369374
1827,0.0,0.0,-0.02567453,0.012273798,0.017220585601307903,0.01773324320191705,0.019287512291100484,0.03443167831309779
1841,0.115540028,0.101030485,0.034499182,0.038483099,0.08753803018608153,0.06566592980429675,0.005807399654287337,0.007189840538094572
1855,0.077537289,0.15364095,0.086922236,0.070013143,0.061309686925685725,0.15001824148370702,0.09307462323556592,0.07703730682931109
1869,0.181897899,0.0,-0.13999957,-0.154561629,0.18239590877238854,0.01360415404398907,-0.1868948683434155,-0.19807990292025046
1883,0.106236864,0.183275053,-0.003499506,-0.002599768,0.1104219218548188,0.18434038056669522,0.01136678438041372,0.0070784769015972415
1886,0.0,0.0,-0.126832534,-0.07467121,0.022502787370211053,0.01048965241980504,-0.22934490453371836,-0.2210084903510392
1900,0.175343738,0.266742175,0.146420264,0.135236821,0.16002449237429062,0.2548762523431378,0.165373194095789,0.13610777080024405
1914,0.084410749,0.140480644,-0.008171008,-0.003931024,0.10918760927777882,0.14526257606553372,-0.009714105512390603,-0.004046954438933881
1940,0.118290462,0.197969536,-0.035872334,-0.037160997,0.11448069662241878,0.1842777659717303,-0.03358931246097541,-0.03327586975510144
1954,0.079566288,0.110791619,-0.022665436,-0.02085709,0.07641979484014527,0.11175275831213405,-0.02760347620696635,-0.023175745290188843
1966,0.231051535,0.222798696,-0.175900628,-0.185633535,0.2191413465129486,0.23222745423468893,-0.19950608136900883,-0.20477130305101632
1977,0.162573792,0.151676682,0.045631453,0.035920489,0.1532901266376463,0.15071845681840834,0.05510693541557643,0.05931320004384588
1986,0.011936331,0.0,-0.23113266,-0.227410183,-0.002868263667981097,0.003042887161143426,-0.330652998120172,-0.32426852954569085
1995,0.385534899,0.214065984,-0.229798572,-0.172006215,0.3979280763860338,0.23816983396201508,-0.19858926184161874,-0.14306956569339313
2002,0.013815574,0.026945112,0.032282456,0.069363286,0.044602505692420635,0.056058722542957184,0.049103302200080634,0.04729509174188706
2016,0.048872902,0.0,0.036128587,0.019053304,0.056817531200945126,0.013119934804526778,0.04777881282780072,0.04763877383611792
2038,1.0,0.527913606,-0.043270484,-0.034652412,1.0095065483183276,0.5676335305108886,-0.10187971238241289,-0.0940261595592915
2049,0.084042973,0.153151121,0.019129834,0.033535913,0.09018307508149448,0.15380052285732404,0.045111895850734385,0.04518695663921335
2064,0.182797824,0.232975397,-0.050778238,0.00040206,0.19152231097045558,0.2299178004623812,-0.05646967357677113,-0.04164424727213145
2075,0.176715775,0.229530511,0.043164699,0.013464524,0.1828338263699827,0.2275038408729131,0.05805970600459531,0.030563429107706597
2109,0.143038031,0.206820346,0.000575787,-0.031097174,0.12430987931967863,0.2215186671394136,-0.0640613769627123,-0.08346433834762479
2128,0.000647378,0.0,-0.007458089,-0.005207365,9.077257937661898e-05,0.002611449578751035,0.007948114282157803,0.008502244857425012
2142,0.053824619,0.199612232,-0.016562863,-0.020302924,0.038636772493603644,0.1961064310220575,-0.04787149241011335,-0.030923601690341584
2155,0.28041485,0.291411112,-0.099535594,-0.102421367,0.27481895211482765,0.32121015566065125,-0.11710295698435402,-0.09628315939295184
2173,0.182035872,0.129109489,-0.040032462,-0.02108682,0.16021748537656677,0.15067415866633382,-0.022604353764108964,-0.016143983473284607
2180,0.0600316,0.022411733,-0.029571542,-0.015364092,0.05734326908830312,0.03538763620632501,-0.059371860547543065,-0.024307232332262174
2187,0.706580887,0.451767134,0.052007463,0.026438838,0.6887480025350357,0.4497772791551693,-0.07414341956757653,-0.09682067163206654
2211,0.096185472,0.216430542,-0.059829293,-0.055123112,0.08941031154540724,0.2235560781315229,-0.06922072102901211,-0.06139587584265804
2235,0.0,0.0,-0.151528912,-0.147323283,0.02136102946223417,-0.01066958215393754,-0.1329478601208507,-0.1277071392357243
2249,0.287698549,0.165578565,-0.067859499,-0.063208927,0.28977383427398706,0.1818912305809004,-0.12288545222580538,-0.1232916878971082
2261,1.0,0.281161478,-0.823904396,-0.754540274,0.8277662500201757,0.32476858151429155,-0.9117686675533605,-0.8955493010703037
2287,0.471228471,0.352388258,-0.212495697,-0.216769015,0.45009922485363063,0.3252729412570261,-0.2200232838122247,-0.22316018554113093
2297,0.430931594,0.19421157,0.012512067,-0.021475069,0.45914378856619464,0.20842440760580416,0.01200529574276743,0.002917530538383062
2313,0.273371027,0.230591891,0.019511956,0.018300741,0.2549919353871921,0.2184134397092521,0.027888144318207964,0.022975707097719678
2326,0.166237253,0.0,0.076787415,0.080129509,0.15244873829744776,0.03614996157185146,0.1112838150744686,0.12443474684812372
2334,0.063132058,0.198621562,0.021943647,0.074642091,0.04289059287172847,0.18768012669600864,-0.1279269146657782,-0.09021145320420487
2343,0.022378241,0.254572998,-0.107481999,-0.096564337,0.0073236631160789045,0.24731642025957523,-0.14022199361988896,-0.14713882682693225
2356,0.005605922,0.085862605,-0.10437893,-0.094237203,0.012817105135738416,0.08546166277460543,-0.11261373068629155,-0.1025500242979831
2361,0.124489387,0.102879706,-0.093375902,-0.085758285,0.09683263740654979,0.07208195879067603,-0.06646882030333856,-0.049965632279281635
2375,0.229508335,0.169624487,-0.117131971,-0.102841862,0.2290636445997869,0.17438979354437834,-0.1443370896309375,-0.1216973384628659
2392,0.083887016,0.193479316,0.089219926,0.103527455,0.10013824524541448,0.1932536681866921,0.05498003969370302,0.06768122148025668
2411,0.186560295,0.192615528,-0.012804501,-0.015324906,0.17600943649115663,0.18749166002501738,0.007597165760643065,0.006588479062315855
2425,0.152195961,0.19634691,0.1615368,0.114947843,0.17859032459233504,0.22047906517337434,0.08084618898259066,0.06406497401702005
2462,0.0,0.183434931,0.00357895,0.017073561,0.009948184263308235,0.18180136196916408,-0.016956035711984896,-0.0011443332540750362
2466,0.14727162,0.289266094,0.008530154,0.005298379,0.15882849954316214,0.28735817166041144,-0.003297850862182372,0.0019956639674276744
2479,0.090427176,0.144014472,-0.135200353,-0.104394643,0.09208253959182144,0.12529964553729656,-0.009760526772026878,-0.011056725337027729
2485,0.151312487,0.164903466,-0.095769277,-0.090876815,0.2467331080592885,0.22620126438063937,-0.07313855358785304,-0.06493441081653373
2499,0.40700891,0.223011154,0.033592295,0.01866708,0.39016040288265685,0.2250181696186928,0.025082149144509458,-0.008462978736412552
2520,0.099041238,0.180074136,-0.232992822,-0.200269127,0.1011541934590241,0.174409018539194,-0.27682210203730406,-0.25632970818747935
2533,0.0,0.0,-0.086171014,-0.088316746,0.012251201127639888,-0.0034074506879591127,-0.10615156261081893,-0.10415253605270891
2557,0.290012227,0.344616918,-0.030624778,-0.016738352,0.2637022727321656,0.3259006597183429,-0.03743197202777537,-0.035932654121332064
2572,0.137612361,0.055965222,0.181139562,0.075407003,0.16006267155985654,0.08588850007163273,0.09083459578695852,0.026891797651753535
2597,1.0,0.0,-0.084088738,-0.086873298,1.009939502954353,-0.012014911241834625,-0.11265053685275817,-0.12280961374346333
2611,0.336972125,0.0,0.029737815,0.014812129,0.35775350945428386,0.018004000494144634,0.0027792867811342603,-0.0022673839951981023
2624,0.061704314,0.176033575,0.00021942,-0.006358398,0.0646060694684536,0.19138071135546753,0.0004651889468476611,0.005757239481170018
2634,0.379023103,0.101194609,-0.254752381,-0.289867391,0.38181555303515324,0.12528322033423933,-0.29939219683564033,-0.3064093939529755
2645,0.0,0.057259769,0.051476737,0.051770504,0.009469012935323207,0.0534808016577184,0.02957041118207826,0.04010689189026628
2659,0.013868862,0.203837614,-0.005019684,0.005303901,0.02484694561669798,0.2221573667601433,-0.027534374197333733,-0.007404192981766755
2672,0.05265031,0.098885981,-0.078442827,-0.03649191,0.04557169623257096,0.08124587252499893,-0.06742851120145588,-0.05626721631080045
2692,0.30822212,0.0,0.024867568,-0.004754294,0.33475220566806385,0.05882181546398613,0.04714370173894622,0.03521021710747618
2706,0.343694124,0.302151889,-0.054370721,-0.028370431,0.3411157458719565,0.3112805948963313,-0.07952855914174961,-0.052367331893206526
2720,0.254582327,0.245364199,-0.031802993,-0.028104497,0.23573245247574448,0.23327572447902867,-0.058209458713179174,-0.05944614669334669
2751,0.470006775,0.0,-0.111213357,-0.106867063,0.5230925851362187,0.009546289327360569,-0.09182872769355299,-0.08460027125875058
2765,0.149994514,0.240433732,-0.007681174,0.091059888,0.14419128285046767,0.24874006299194207,-0.009543826657647969,0.04199219797195575
2779,0.018960718,0.202754804,-0.032129803,-0.023193691,0.032522466282358664,0.20175645807601938,-0.0009774600566743175,0.001506220311512152
2787,0.051945589,0.789356998,-0.238644925,-0.19990228,0.0494215494313095,0.7851710619911785,-0.1906767866229302,-0.16958371049150678
2793,0.002298977,0.228650042,0.050085802,0.05670642,0.016782260845175756,0.22097348421966956,0.04372818529175859,0.045382171522193815
2815,0.12629669,0.199928143,-0.00952566,2.59396e-05,0.12042065347742437,0.2029581098902007,-0.005199124438576064,0.0068832439098400755
2827,0.0,0.197305777,-0.010179645,0.021928542,0.02217515881553922,0.22378515711206148,-0.01057144259019438,0.004691016452454733
2841,0.180762149,0.186268322,0.011174845,0.012668114,0.1713256963003893,0.1798976592270094,-0.016891937922057565,-0.030258397125175307
2866,0.006017613,0.004885672,0.097508363,0.098762448,0.024846593906588055,0.026026711561755178,0.09483518930890966,0.09033945397334264
2893,0.247880394,0.233645175,-0.077381556,-0.087141891,0.24352080451637903,0.22970331268518862,-0.04708627540899002,-0.032471665341290645
2907,0.300922781,0.236100255,0.030694383,0.039080851,0.3039351834640023,0.26200746750741466,0.029262591114274983,0.028067748670965287
2921,0.361626669,0.185716443,-0.0121599,-0.00117057,0.36150154900877496,0.1992193416012622,0.017178504636344627,0.021433408506936757
2939,0.258381632,0.188317729,-0.09280601,-0.101566947,0.2500324816590336,0.18965528208384796,-0.15120101793181462,-0.16755415033333065
2945,0.0,0.144356618,0.05408301,0.062357419,0.006046852214964815,0.12283347751031037,-0.07660957185430561,-0.07596227410206247
2969,0.222766192,0.254921978,-0.05396864,-0.063530791,0.20627500867392,0.21851342270022656,-0.08151351356218584,-0.09012654094259887
2986,0.171846304,0.2088334,-0.300608729,-0.302466341,0.1295386009945929,0.1748239259048745,-0.40297103694211955,-0.4102144564924117
2995,0.160527377,0.103216879,-0.040723434,-0.055251221,0.17802632003349572,0.13982359125824928,-0.07952728730566605,-0.10153987137204012
3004,0.135144916,0.147411504,0.000628509,0.037497777,0.12506410068648321,0.13904229407145863,-0.051464201278239585,-0.023176188092344674
3031,0.034304314,0.0,0.162084493,0.108368362,0.027402301711614285,0.017241019593750906,0.17247856295693964,0.12182236084771603
3055,0.502459196,0.153935526,0.011774655,-0.022187148,0.5109232312405538,0.17659766091878737,0.030070488266943585,0.0036984360098415436
3076,0.265631403,0.245816124,-0.058039577,-0.023300184,0.27217219999019093,0.24875160542383234,0.00734018532658709,0.018304317654385116
3094,0.001647349,0.081815113,-0.154358361,-0.068844788,0.008636245280278843,0.08141664369644097,-0.1513985493764416,-0.13910808869815128
3108,0.02681797,0.022363087,0.064816747,0.087428772,0.08302438323228145,0.08781487296528212,0.0741339042796767,0.0752070946093113
3119,0.017629519,0.132179463,0.017075468,0.022505424,0.024037274874313397,0.1416246522215232,0.024178663136751766,0.029434585825299564
3144,0.207861294,0.0,-0.102261426,-0.110949557,0.19215840201536594,0.018744546248086635,-0.09643452073652625,-0.09782132379837094
3160,0.065390915,0.153334729,-0.036638778,-0.028576951,0.04159187449101509,0.11239115297671276,-0.0602253112449489,-0.046382868272189626
3169,0.86623717,0.236502419,0.054575961,0.064139289,0.9567052782015111,0.37051701790669256,-0.29467934383541206,-0.283908979744119
3183,0.328342841,0.14195815,-0.052695387,-0.058491958,0.3225090694965722,0.14880989533983424,-0.10226542187996301,-0.11466931678504011
3196,0.221785233,0.225959428,0.21857449,0.170227813,0.22174385038280775,0.23848129135733842,0.15031859373996426,0.11835077492709978
3220,0.126823035,0.093992151,0.018813366,0.054259148,0.11447932449801712,0.07572235266167127,0.0293945588509672,0.03301444055949787
3231,0.050484412,0.133777786,-0.060203089,-0.041083777,0.04977715223142454,0.14469268502685217,0.011143287988659267,0.02887118605320893
3248,0.01672815,0.144807029,0.018286232,0.05286857,0.004601267985407276,0.14188565088572958,-0.04421191554406789,-0.02143334267631758
3293,0.11295601,0.170987084,0.0453965,0.044550218,0.10854079906087222,0.1656734784055498,0.03907661597787637,0.04024084698588126
3303,0.128982602,0.147111478,0.04303141,0.06673922,0.16611850726748045,0.1665376267257539,0.017710805536239604,0.03168879462714358
3317,0.114604323,0.222148554,-0.005012557,0.021023845,0.10091709451498332,0.22136085211428913,0.03166856602010171,0.03479583687791887
3341,0.24242097,0.217447327,-0.046081332,-0.060754359,0.24272777228717857,0.21075233093851864,-0.07573670207816363,-0.08260022117647736
