iter	MultiRMSE
475	0.05144771354
476	0.05133182146
477	0.05127040276
478	0.05120229612
479	0.05111483154
480	0.05103047604
481	0.05094658186
482	0.05086630741
483	0.05081045547
484	0.05075328594
485	0.05068887428
486	0.050577571
487	0.05050125314
488	0.05042056292
489	0.05031982191
490	0.05024925836
491	0.05018254909
492	0.05012494582
493	0.05004029834
494	0.04998358215
495	0.04989972663
496	0.04982960983
497	0.04972854249
498	0.04967354542
499	0.04958586054
500	0.04950459754
501	0.04936946516
502	0.04933327085
503	0.04927388952
504	0.04921682491
505	0.04914481635
506	0.04908141723
507	0.04900928461
508	0.0489062219
509	0.04884486382
510	0.04875732093
511	0.04870165555
512	0.04865277622
513	0.04859200874
514	0.04852384015
515	0.04844973255
516	0.04840110358
517	0.04831248531
518	0.04822972251
519	0.04818733255
520	0.04813474189
521	0.04804473534
522	0.04800599149
523	0.04794365627
524	0.04784477448
525	0.0477669244
526	0.0476753503
527	0.04760935132
528	0.04755106317
529	0.04750891961
530	0.04742226483
531	0.04735508943
532	0.04728384482
533	0.04722850088
534	0.04715114773
535	0.04710440151
536	0.04704072446
537	0.04697735171
538	0.04689255229
539	0.04683971451
540	0.04679816045
541	0.0467117944
542	0.0466742109
543	0.04663087238
544	0.04657136183
545	0.04653282215
546	0.04647056868
547	0.04641167498
548	0.04635707898
549	0.04630228727
550	0.04622834507
551	0.0461720857
552	0.0461305076
553	0.04607177777
554	0.0460232996
555	0.04593823185
556	0.04587598065
557	0.04582429557
558	0.04578260776
559	0.04570512697
560	0.04565740321
561	0.04558394004
562	0.04551061634
563	0.04543243397
564	0.04537376657
565	0.04532141853
566	0.04522667121
567	0.04517276464
568	0.04510541694
569	0.04504500378
570	0.04493788248
571	0.04489374366
572	0.04486399605
573	0.0448376572
574	0.04473801601
575	0.04465901174
576	0.04459497488
577	0.0445270806
578	0.04445524755
579	0.04440237159
580	0.04432637904
581	0.04423229287
582	0.04418893235
583	0.04411924869
584	0.04408268983
585	0.04405080686
586	0.04400942382
587	0.04396834048
588	0.04390480804
589	0.04383724654
590	0.04377381846
591	0.04369111727
592	0.04361966479
593	0.04354184628
594	0.04348149618
595	0.04341304404
596	0.0433745362
597	0.04329908636
598	0.04325978871
599	0.04322150096
600	0.04316921491
601	0.04311568352
602	0.04307284703
603	0.04302523042
604	0.04297502601
605	0.04293071316
606	0.04289111956
607	0.04282031812
608	0.04277236154
609	0.04272434869
610	0.04266416692
611	0.04260667876
612	0.0425432547
613	0.04250270808
614	0.04244098414
615	0.04240314155
616	0.04236572058
617	0.04227629942
618	0.04219726837
619	0.04212700581
620	0.04206481036
621	0.04204549709
622	0.04197006147
623	0.04192192889
624	0.04186688915
625	0.04179652026
626	0.04173246169
627	0.04169210112
628	0.04164799304
629	0.041609428
630	0.04156449934
631	0.04152362577
632	0.04141673254
633	0.04137240438
634	0.04133103894
635	0.04126088962
636	0.04120611966
637	0.04117019581
638	0.04113240772
639	0.04108407222
640	0.04103854796
641	0.04098622607
642	0.04094316693
643	0.04088210083
644	0.0408436855
645	0.04077306159
646	0.04069974145
647	0.04064100325
648	0.04061305784
649	0.04057243012
650	0.04051867305
651	0.04045824526
652	0.04041029051
653	0.04033671778
654	0.04031162049
655	0.0402711977
656	0.04021616063
657	0.04015598135
658	0.04010227396
659	0.04004900249
660	0.03997049553
661	0.03989590941
662	0.03983717441
663	0.03977101593
664	0.03970295795
665	0.03966995239
666	0.03962877057
667	0.03959486104
668	0.03955123891
669	0.03949049908
670	0.03944569958
671	0.0393852203
672	0.0393453355
673	0.03928490456
674	0.03925383413
675	0.03920486754
676	0.0391579405
677	0.039123048
678	0.03908235772
679	0.03898493956
680	0.03891607809
681	0.03884521044
682	0.03879704299
683	0.03876824444
684	0.03870588174
685	0.03866913064
686	0.03862210787
687	0.03858796725
688	0.03850879077
689	0.03844416483
690	0.0383795011
691	0.03831791777
692	0.03826826601
693	0.03823046203
694	0.03817904459
695	0.03812186454
696	0.03808515146
697	0.03802861332
698	0.03798662928
699	0.03793788583
700	0.03790084237
701	0.03786584377
702	0.0378132775
703	0.03777848088
704	0.03774473703
705	0.03768591169
706	0.03763396062
707	0.03757663897
708	0.03750523382
709	0.03747017772
710	0.03744370939
711	0.03738157038
712	0.03735203982
713	0.03727927769
714	0.03723456907
715	0.03717901205
716	0.03712969412
717	0.03708635318
718	0.03704956352
719	0.03701373875
720	0.03697885897
721	0.03692351215
722	0.03687262259
723	0.03683333641
724	0.03679148181
725	0.03674181636
726	0.0366801106
727	0.03665423607
728	0.03661073181
729	0.03657165172
730	0.03652054605
731	0.03645801281
732	0.03641996944
733	0.03636931232
734	0.03627808563
735	0.03622014097
736	0.03616722385
737	0.03610233603
738	0.03604270951
739	0.03601640617
740	0.03596715001
741	0.03593508285
742	0.03588918034
743	0.03583644311
744	0.0358092533
745	0.03577330466
746	0.03569864212
747	0.03566332439
748	0.03561605448
749	0.03557525542
750	0.0355299623
751	0.03548144937
752	0.03543478168
753	0.03540316677
754	0.0353558382
755	0.03529399544
756	0.03526346603
757	0.0352274992
758	0.03518557759
759	0.03514518729
760	0.03508780132
761	0.03504562884
762	0.03501096568
763	0.03496389795
764	0.0349030386
765	0.03481024055
766	0.03476895885
767	0.03474109808
768	0.03471842973
769	0.03468826737
770	0.03466286624
771	0.03462528985
772	0.03457402457
773	0.03453435824
774	0.03449628775
775	0.03446063539
776	0.03438193771
777	0.03435293284
778	0.03431659988
779	0.03428229458
780	0.03424076683
781	0.03421765518
782	0.03417566382
783	0.03414894643
784	0.03410127776
785	0.03406988734
786	0.03402810652
787	0.03399346228
788	0.033950735
789	0.03392252215
790	0.03387431507
791	0.03383962957
792	0.03378086853
793	0.03375682388
794	0.03371972579
795	0.03369180968
796	0.03363939302
797	0.03359915227
798	0.03355345263
799	0.03352450509
