,actual_CETR,actual_GETR,actual_TSTA,actual_TSDA,pred_CETR,pred_GETR,pred_TSTA,pred_TSDA
860,0.044321823,0.105290524,0.012450706,-0.003726134,0.05646117776632309,0.07785472273826599,-0.028060300275683403,-0.023954350501298904
869,1.0,0.237226247,0.010789569,-0.00376251,1.004549503326416,0.23402276635169983,0.052398961037397385,0.040003497153520584
883,0.032464103,0.289401057,0.092712482,0.059698443,0.024282269179821014,0.28216612339019775,0.04974900931119919,-0.05281192809343338
908,0.010381221,0.261494671,-0.068571772,-0.116624322,0.0178801491856575,0.2654825747013092,-0.05748080834746361,-0.0570947490632534
915,0.0,0.178254641,0.053055311,0.015831311,0.006003366783261299,0.2014659345149994,0.005211927928030491,-0.04301638528704643
933,1.0,0.0,-0.177517634,-0.13121984,0.9951516389846802,-0.0018980685854330659,-0.18410001695156097,-0.1118185967206955
946,0.079057538,0.075681322,-0.020531115,-0.019918036,0.08141467720270157,0.06122462823987007,0.03914627805352211,0.0016599874943494797
951,0.033772173,0.061254724,-0.043624996,-0.058717363,0.025636708363890648,0.042018990963697433,-0.10893543064594269,-0.12553629279136658
965,0.105310537,0.147717545,-0.001499285,-0.013821921,0.10753021389245987,0.15007326006889343,0.017845477908849716,-0.004883764311671257
984,0.171949463,0.182836575,0.045520178,0.030132609,0.168013334274292,0.17093898355960846,0.023862242698669434,0.026850998401641846
1001,0.07569372,0.299395628,0.080259062,0.042857808,0.07161179184913635,0.2905340790748596,0.07360309362411499,0.038458388298749924
1025,0.259176938,0.278847334,-0.017741003,-0.002228065,0.23462079465389252,0.2698187232017517,-0.05133998766541481,-0.02629694528877735
1047,0.484698134,0.247557177,-0.182252254,-0.132811352,0.47735315561294556,0.24716906249523163,-0.09632323682308197,-0.12585176527500153
1061,0.00508178,0.054882367,-0.029741158,-0.001115433,0.007812059950083494,0.05872715264558792,-0.03040388785302639,-0.00779019994661212
1067,0.077522227,0.611408195,-0.122628047,-0.07480973,0.09363199025392532,0.6297147274017334,-0.06143125146627426,-0.038924071937799454
1086,0.692413546,0.0,0.010259783,-0.016399987,0.6978408098220825,0.0031552696600556374,0.014061704277992249,0.003134851809591055
1099,0.194226207,0.211310759,-0.009116328,-0.02057601,0.18146701157093048,0.21666626632213593,-0.030352046713232994,-0.0060950941406190395
1111,0.024984204,0.0,-0.01448225,-0.029974241,0.011468482203781605,-0.00296251242980361,-0.0075167384929955006,-0.058972690254449844
1127,0.0,0.087782996,-0.00758864,-0.00334032,0.05541976913809776,0.10586615651845932,-0.012442007660865784,0.029009858146309853
1141,0.180948848,0.197329918,0.01256675,0.022243002,0.18041710555553436,0.2010745257139206,0.020891308784484863,0.0018635329324752092
1154,0.12264162,0.225971272,0.205746313,0.224016776,0.12731288373470306,0.21976037323474884,0.1909254491329193,0.26734015345573425
1165,0.00294445,0.171982254,0.047039884,-0.001072656,0.00849391333758831,0.23433049023151398,0.029416223987936974,0.008519583381712437
1174,0.014593108,0.05900513,0.016561547,0.028878953,0.020107543095946312,0.052658725529909134,0.037235651165246964,0.06254620850086212
1186,0.0,0.057568214,-0.114212292,-0.114667757,0.027824949473142624,0.04425259679555893,-0.17760580778121948,-0.17983946204185486
1191,0.03853295,0.169252814,-0.021440766,0.014320544,0.046176549047231674,0.18310800194740295,-0.12045630067586899,-0.13105949759483337
1193,0.0,0.0,0.014980592,0.010492945,-0.0003657812485471368,-0.0025850064121186733,-0.002525550778955221,0.04225989431142807
1198,0.0,0.033168128,-0.060892225,-0.042425299,0.0075678410939872265,0.01450350135564804,-0.07154064625501633,0.03578159585595131
1200,0.212722946,0.267946623,0.0314673,0.042256091,0.19903352856636047,0.2126503586769104,0.03943825513124466,0.050572026520967484
1220,0.144710089,0.158686519,0.028285175,0.019418612,0.1447383314371109,0.15772677958011627,0.024167567491531372,0.03436372056603432
1231,0.10665525,0.223539795,-0.047703262,-0.017919664,0.11073647439479828,0.21499313414096832,-0.029519854113459587,-0.019363215193152428
1245,0.156520045,0.219953651,-0.010831059,0.009629611,0.1739889532327652,0.20170386135578156,-0.037436097860336304,-0.007385740522295237
1253,0.255917866,0.131102436,-0.000840737,-0.006513088,0.24702417850494385,0.1372065544128418,-0.05730804428458214,-0.020002255216240883
1257,0.056991847,0.028879626,-0.170813839,-0.131207178,0.056296125054359436,0.008706615306437016,-0.21744967997074127,-0.17968657612800598
1271,0.096364691,0.124086289,-0.185575187,-0.178698801,0.08263091742992401,0.13587720692157745,-0.272239089012146,-0.26684167981147766
