,actual_CETR,actual_GETR,actual_TSTA,actual_TSDA,pred_CETR,pred_GETR,pred_TSTA,pred_TSDA
11,0.295608392,0.302835547,-0.067752099,-0.040320756,0.32679257336862194,0.24658843014748122,-0.03674087258990231,-0.035400507293109444
21,0.278554209,0.221889165,0.000489943,-0.007288934,0.30346340591435966,0.2770417168776047,-0.002454531770428233,-0.008136238855832777
34,0.257583701,0.0,-0.022096114,-0.021270467,0.14018316669077652,0.0796804129502193,-0.003126672666191317,-0.004188723582035045
48,0.053460835,0.222581304,0.024169164,0.019693731,0.1741519931778508,0.22036054331961333,0.01600673907680071,0.013494575356640795
62,0.235214224,0.129368083,0.014151168,0.012045185,0.2102611705880365,0.15320613558550253,0.02018500990017959,0.014352995012552511
73,0.155829995,0.20171942,0.024596552,0.029726634,0.1495295247164489,0.1824284011127235,0.032722600260351745,0.027447030535389223
86,0.0,0.0,-0.016429,-0.018938757,0.06168938736725276,0.05116610913280146,-0.011575177550588046,-0.012397042021960158
99,0.256234976,0.395232372,-0.000190205,0.004067255,0.40464158223036323,0.3326235806319757,-0.020834832402991756,-0.024016311151698035
111,0.0,0.0,-0.059558036,-0.070912812,0.1534610477374794,0.14591609080987814,-0.04232229807402487,-0.04636522341334635
121,0.001325379,0.266461054,0.01444578,0.032049886,0.15838770077408415,0.21572570321562293,0.025326143252210814,0.02392141299820073
143,0.226803182,0.20602017,0.077370769,0.072010487,0.27066468281378114,0.2655663735677162,0.022633804507131993,0.01847904429383439
166,0.238153543,0.236907407,0.077299144,0.088173151,0.24467232920057666,0.2246845017992825,0.06146295697337344,0.04830589652747457
180,0.0,0.0,-0.081811306,-0.075499599,0.043408305019270066,0.04224935650505354,-0.046678723115004615,-0.04183722376076478
192,0.142282291,0.235967533,-0.007512805,-0.017390842,0.1832463316933706,0.20949070645639659,0.0013990421585975792,-0.0028243913402245025
241,0.431270733,0.31295043,0.008738172,0.018405068,0.3742702441657023,0.2993708058024455,-0.008158945195100764,-0.013239623831636944
255,0.105794119,0.2283104,-0.119779858,-0.119944899,0.1452776388118333,0.16621818765374835,-0.09458112812369819,-0.09361114806498737
263,0.943652498,0.0,-0.015365768,-0.009337268,0.574965837201169,0.1342943942580714,-0.021789878761171836,-0.028135997507333834
296,0.0,0.0,-0.099859641,-0.0900583,0.18979161908526032,0.23102315991284733,-0.07684604934105711,-0.0787068545957536
310,0.276528341,0.02363931,0.019365184,0.01343832,0.3067186080762104,0.18556946984200814,0.004105344466469902,-0.0009227347302161645
327,0.049634875,0.126614761,-0.042992522,-0.043299891,0.21136966341075455,0.17868546690053727,-0.032682309198669234,-0.03444800164647851
351,0.138922581,0.452231138,-0.05174406,-0.014860826,0.26614242663858506,0.25708251436683865,-0.011582310671384417,-0.007902831181897756
368,0.303851889,0.259350517,-0.048489093,-0.049080457,0.2283108119295626,0.22257668234150427,-0.06205393261224241,-0.06313482073973778
377,0.128564682,0.187231113,0.018716604,0.018131636,0.2032049979495621,0.20900632051941634,0.05432445485726198,0.04496633518386274
393,0.003857442,0.21195911,0.037254687,0.042977132,0.06303149293560245,0.13851199828343733,0.028418913769422332,0.02572019722013565
397,0.206346223,0.216566817,0.037786816,0.039139716,0.23663958617038444,0.24679230915048958,0.04223768877333454,0.03343352437941205
406,0.007837919,0.216111038,0.019002617,0.035241965,0.12015680563732882,0.21404385531942344,0.043948628847912174,0.042726695193968475
420,0.44389209,0.261340803,0.004190792,0.007241893,0.40418047319889716,0.2570492772478532,-0.013766954315025864,-0.01700889700114971
425,0.0,0.04079694,-0.072411802,-0.034730313,0.25210787761176595,0.22023067000929106,-0.006223159965258973,-0.008800276299472781
431,0.135968423,0.261748227,-0.012712012,-0.02889571,0.1331259306715151,0.19887703025357714,0.019403817736222902,0.020982793810310756
436,0.022807263,0.022102246,-0.035804656,-0.011391998,0.08663811269956168,0.07903069818255751,-0.06451199218858744,-0.05935922131851201
444,0.821569934,0.0,-0.04970001,-0.05209495,0.5768864509959647,0.14292506426574164,-0.03817400027190345,-0.04974685413655918
449,0.553427679,0.250218496,-0.101021799,-0.103570361,0.46858482584289435,0.257613720498121,-0.13111893733292573,-0.13772695136942403
454,0.151057398,0.56497034,0.029271925,0.013233695,0.26509971276149386,0.34488585380138254,-0.015123755868376665,-0.023818623012925928
466,0.118971953,0.035890786,-1.053097925,-0.930510122,0.2196792372403613,0.23328728191982856,-0.5225546169008812,-0.5276176771593244
476,0.00201021,0.0,0.010637959,0.050307716,0.14925276092966153,0.13990539691750534,0.023207558131746336,0.021338159058021017
480,0.013753514,0.0,-0.012880662,0.017459029,0.07922204625485955,0.10199940401023358,-0.006563374890495494,0.00031322159889140845
494,0.258752116,0.210512886,-0.023262057,-0.025301866,0.26804741606123705,0.23768865210445306,-0.015951621654212395,-0.017716734864810884
506,0.010379938,0.269165246,-0.034487218,-0.027192972,0.1863072409255743,0.2074239161447612,-0.01611527985256271,-0.01775877820471887
518,0.035203679,0.184514989,-0.073059739,-0.085888711,0.15018886324655906,0.2033476037345099,-0.08139848974854888,-0.07845416064348591
525,0.318131937,0.0,-0.174218236,-0.182351171,0.32046433086208304,0.18985493202988676,-0.25396402049030553,-0.26454394796560465
539,0.359938259,0.184913111,-0.27326157,-0.270993438,0.3602909352408131,0.22484951868353892,-0.19368788272766907,-0.1924511226875723
549,0.109815472,0.262634542,-0.045154233,-0.018430693,0.18971459832459153,0.23549608185428175,-0.00035151972128639363,-0.0032190627348797456
562,0.189685117,0.12161668,0.058107691,0.042560274,0.14693888405917177,0.1359951157739109,0.024286372510588176,0.018199289869942323
576,0.077785303,0.205336146,0.010857167,0.014213531,0.17066954576692284,0.21210282651242104,0.034251758649026756,0.02825406877070965
592,0.0,0.0,-0.233829788,-0.226228195,0.2357556029935291,0.19173985673752078,-0.26519016243417437,-0.2693821888814595
608,0.315827532,0.467697001,0.00759784,0.004422932,0.3187051787563678,0.341702729685435,-0.0009441138400421035,-0.006053860798729166
621,0.045909498,0.124205464,0.130521337,0.112633132,0.12408609016846751,0.1383944975774959,0.06399313016958012,0.057358467900578976
640,0.099471721,0.133224773,-0.079920555,-0.0692265,0.15154662861954024,0.17482876208880102,-0.04505279556544921,-0.04884586005316284
663,0.0,0.0,-0.023965988,-0.023977822,0.025962494024858025,0.03124265266052164,-0.01737422885361966,-0.017038165006605918
683,0.073135045,0.063311052,-0.024735848,-0.020511075,0.11399783463233439,0.10193325121754747,-0.014961771138623972,-0.015501104219451582
698,0.421615727,0.247672681,-0.01108427,-0.015729093,0.36296158665780504,0.24316471069670664,-0.033277823015619504,-0.03911482448882839
712,0.492822978,0.433890167,-0.128765557,-0.104793319,0.42721812727150255,0.30432787333574557,-0.07259517625909993,-0.07378413171863077
725,1.0,1.0,0.019340778,0.012833895,0.8953485170245337,0.8605766165484457,-0.022562738037422012,-0.036628446945766294
734,0.559694795,0.120992428,-0.005584392,-0.004964232,0.5327199079605011,0.22216352535930597,-0.03523094853328471,-0.04252862688230658
745,1.0,0.0,-0.103656283,-0.094446591,0.798435641163065,0.20562621171546552,-0.05325129343147843,-0.06156352042017334
760,0.336036922,0.056953201,-0.149530383,-0.15815462,0.19139672924885162,0.12707866355702643,-0.10782336972233267,-0.1067946880741066
774,0.221144109,0.202488022,-0.012391521,-0.003605369,0.26543239611863356,0.22515159284630634,-0.0015275601690931517,-0.004927798069216804
788,0.116976041,0.167264547,-0.23579968,-0.23073122,0.1774147911961962,0.20385789090280326,-0.2465909070147289,-0.24752374236823174
800,0.316080671,0.214322285,-0.030270907,-0.028716895,0.29855481653731003,0.22991035917253977,-0.0015325393786042331,-0.00870046519385292
819,0.052690112,0.220807626,0.021892068,0.05376494,0.1737349498512592,0.2020048781896773,0.028370430367923447,0.023155787400405706
834,0.075727696,0.10573694,0.041863111,0.05209081,0.19244913749396325,0.18736374585267138,0.02278771061868062,0.02069628147409284
860,0.044321823,0.105290524,0.012450706,-0.003726134,0.16009887035819362,0.2014088398694947,-0.01942376274300461,-0.02052757577182069
869,1.0,0.237226247,0.010789569,-0.00376251,0.792306627852939,0.27369032002117066,-0.0984879064106822,-0.10361363088179686
883,0.032464103,0.289401057,0.092712482,0.059698443,0.2773702757861565,0.20322157726888307,-0.03678904968026439,-0.042616890022659046
908,0.010381221,0.261494671,-0.068571772,-0.116624322,0.23251510446032198,0.24847629732629242,-0.10563268596953984,-0.10886730592611825
915,0.0,0.178254641,0.053055311,0.015831311,0.1644347779548781,0.2204863947777975,-0.016880383273282385,-0.01692005304838348
933,1.0,0.0,-0.177517634,-0.13121984,0.6395226727579059,0.1559515987931124,-0.039100437341361746,-0.045304122093240494
946,0.079057538,0.075681322,-0.020531115,-0.019918036,0.07895051941823249,0.06475278117510667,-0.002957838399654834,-0.0021157597590030866
951,0.033772173,0.061254724,-0.043624996,-0.058717363,0.07946739603065286,0.0770989091664126,-0.13162296244016225,-0.13950655821137725
965,0.105310537,0.147717545,-0.001499285,-0.013821921,0.14572010392396917,0.15589125387546737,-0.016519243336814617,-0.01487382941453739
984,0.171949463,0.182836575,0.045520178,0.030132609,0.17695301865073026,0.19682272906426646,0.044430210328235985,0.03210067080630829
1001,0.07569372,0.299395628,0.080259062,0.042857808,0.15903408730233398,0.21516681213225097,0.021343905442164707,0.01293200212688362
1025,0.259176938,0.278847334,-0.017741003,-0.002228065,0.24222112300081594,0.2387454765949114,-0.020475811493816953,-0.029003538387734187
1047,0.484698134,0.247557177,-0.182252254,-0.132811352,0.4459064333309549,0.25343085844861607,-0.09538750187361024,-0.09366744805079083
1061,0.00508178,0.054882367,-0.029741158,-0.001115433,0.06695964483063102,0.07858090839379185,0.003355773118583466,0.006025870412547945
1067,0.077522227,0.611408195,-0.122628047,-0.07480973,0.26426834251825526,0.4335144117732902,-0.00614106720491905,-0.009106762514690968
1086,0.692413546,0.0,0.010259783,-0.016399987,0.4630685472837981,0.12501930173961784,-0.03341617867314075,-0.04165672995529879
1099,0.194226207,0.211310759,-0.009116328,-0.02057601,0.247304681545213,0.2428268479421048,-0.010801842300768059,-0.014081775874406606
1111,0.024984204,0.0,-0.01448225,-0.029974241,0.27647091769594756,0.17078921862196209,-0.031544574977384617,-0.026767949465964093
1127,0.0,0.087782996,-0.00758864,-0.00334032,0.14839269015875636,0.1822521741775446,-0.000396087709058658,0.001834409763444108
1141,0.180948848,0.197329918,0.01256675,0.022243002,0.20836099806390374,0.21502188130671696,0.008399159164495674,0.002989944676345966
1154,0.12264162,0.225971272,0.205746313,0.224016776,0.1577879589861087,0.2151005156475204,0.10548190821313062,0.0939794428050645
1165,0.00294445,0.171982254,0.047039884,-0.001072656,0.10589232502909436,0.1553743369381101,0.03281776815533263,0.023780350657449694
1174,0.014593108,0.05900513,0.016561547,0.028878953,0.14984553383561308,0.1384408332941381,0.008655466156337248,0.007493690704423598
1186,0.0,0.057568214,-0.114212292,-0.114667757,0.08222803287338204,0.09646041536239874,-0.13005583739338045,-0.1320124217316684
1191,0.03853295,0.169252814,-0.021440766,0.014320544,0.11622502429061342,0.15334025671539528,-0.12844251940715248,-0.12983159194747845
1193,0.0,0.0,0.014980592,0.010492945,0.13328613003180295,0.1259590062841897,-0.005618009047967725,-0.009422881489305836
1198,0.0,0.033168128,-0.060892225,-0.042425299,0.1050810408717408,0.10283310997657519,-0.008532893953705786,-0.008723300922136313
1200,0.212722946,0.267946623,0.0314673,0.042256091,0.2701820029477557,0.2464821117204606,0.03686659114705671,0.026315232893550918
1220,0.144710089,0.158686519,0.028285175,0.019418612,0.16045137913347648,0.17051225683069385,0.017264275274695484,0.01281514845522417
1231,0.10665525,0.223539795,-0.047703262,-0.017919664,0.1827623670840918,0.2236159657721682,-0.011799665101099688,-0.000733064089504111
1245,0.156520045,0.219953651,-0.010831059,0.009629611,0.20111834346603555,0.22249424240288426,0.0012945165928371367,0.0023768378722080477
1253,0.255917866,0.131102436,-0.000840737,-0.006513088,0.27427042972507,0.19934294267721808,-0.01802162044479301,-0.023664371424154895
1257,0.056991847,0.028879626,-0.170813839,-0.131207178,0.09861209001159002,0.09658413493703062,-0.09064533893060688,-0.08670949490415364
1271,0.096364691,0.124086289,-0.185575187,-0.178698801,0.1355948304307775,0.1461076772882538,-0.21409142070180678,-0.2153549466130672
1285,0.151262579,0.246406126,0.047049833,0.037216285,0.19312718994799338,0.23198537471134464,0.027994840517676582,0.02148226929947127
1308,0.0,0.0,0.060526044,0.067187236,0.15019523890485506,0.16696291273598257,0.03494172135190199,0.029683539628479673
